     Index       y_measurement           y_fitting        descriptor_1
      6186    0.1020500000E+00    0.7164023806E-01   -0.1175528621E+03
      6187    0.1294700000E+00    0.9912202766E-01   -0.1919578212E+03
      6188    0.1013000000E+00    0.9320895702E-01   -0.1759486098E+03
      6189    0.9887000000E-01    0.8824907717E-01   -0.1625200936E+03
      6190    0.1208700000E+00    0.9806968230E-01   -0.1891086722E+03
      6191    0.1287700000E+00    0.9918681609E-01   -0.1921332312E+03
      6192    0.1087800000E+00    0.9586893543E-01   -0.1831503091E+03
      6193    0.1142000000E+00    0.9669767855E-01   -0.1853940712E+03
      6194    0.9849000000E-01    0.8978131024E-01   -0.1666685039E+03
      6195    0.1281400000E+00    0.9921341097E-01   -0.1922052349E+03
      6196    0.1043500000E+00    0.9484075888E-01   -0.1803665954E+03
      6197    0.1012400000E+00    0.6375566301E-01   -0.9620594502E+02
      6198    0.1203900000E+00    0.9830326342E-01   -0.1897410762E+03
      6199    0.9918000000E-01    0.9173881195E-01   -0.1719682983E+03
      6200    0.1275700000E+00    0.9921509544E-01   -0.1922097955E+03
      6201    0.1063000000E+00    0.8006404080E-01   -0.1403596992E+03
      6202    0.1378200000E+00    0.1000674683E+00   -0.1945175335E+03
      6203    0.1037100000E+00    0.8141582928E-01   -0.1440195688E+03
      6204    0.1370400000E+00    0.1002946307E+00   -0.1951325591E+03
      6205    0.1010600000E+00    0.8616124644E-01   -0.1568674428E+03
      6206    0.1362900000E+00    0.1003813622E+00   -0.1953673785E+03
      6207    0.1138300000E+00    0.9728703001E-01   -0.1869896977E+03
      6208    0.1024300000E+00    0.7363666284E-01   -0.1229580379E+03
      6209    0.1010700000E+00    0.9368500234E-01   -0.1772374681E+03
      6210    0.1270400000E+00    0.9942631593E-01   -0.1927816597E+03
      6211    0.9888000000E-01    0.8731733537E-01   -0.1599974700E+03
      6212    0.1084600000E+00    0.9664161208E-01   -0.1852422753E+03
      6213    0.1199600000E+00    0.9871803250E-01   -0.1908640335E+03
      6214    0.1356000000E+00    0.1004663812E+00   -0.1955975613E+03
      6215    0.9890000000E-01    0.8904700558E-01   -0.1646804271E+03
      6216    0.1349500000E+00    0.1006177290E+00   -0.1960073246E+03
      6217    0.1041100000E+00    0.9545346639E-01   -0.1820254567E+03
      6218    0.1265800000E+00    0.9983083037E-01   -0.1938768533E+03
      6219    0.1039900000E+00    0.5532624602E-01   -0.7338390775E+02
      6220    0.9841000000E-01    0.9037726610E-01   -0.1682820113E+03
      6221    0.1343700000E+00    0.1007970579E+00   -0.1964928446E+03
      6222    0.1135100000E+00    0.9800562497E-01   -0.1889352416E+03
      6223    0.1196000000E+00    0.9893564621E-01   -0.1914532069E+03
      6224    0.9905000000E-01    0.9256408122E-01   -0.1742026552E+03
      6225    0.1338400000E+00    0.1009873784E+00   -0.1970081236E+03
      6226    0.1082100000E+00    0.9718817460E-01   -0.1867220538E+03
      6227    0.1261800000E+00    0.9997555076E-01   -0.1942686733E+03
      6228    0.1009000000E+00    0.9378265979E-01   -0.1775018686E+03
      6229    0.1333500000E+00    0.1012095804E+00   -0.1976097194E+03
      6230    0.1021500000E+00    0.7483512271E-01   -0.1262027814E+03
      6231    0.1065000000E+00    0.8227858405E-01   -0.1463554150E+03
      6232    0.1432800000E+00    0.1019990122E+00   -0.1997470489E+03
      6233    0.1039000000E+00    0.8442596958E-01   -0.1521693061E+03
      6234    0.1426000000E+00    0.1019270505E+00   -0.1995522177E+03
      6235    0.1012300000E+00    0.8689496697E-01   -0.1588539381E+03
      6236    0.1192800000E+00    0.9900655880E-01   -0.1916451976E+03
      6237    0.1419700000E+00    0.1018674199E+00   -0.1993907723E+03
      6238    0.9900000000E-01    0.8757275445E-01   -0.1606889987E+03
      6239    0.1413800000E+00    0.1018384053E+00   -0.1993122173E+03
      6240    0.1132600000E+00    0.9818882269E-01   -0.1894312362E+03
      6241    0.1027200000E+00    0.6355163844E-01   -0.9565356325E+02
      6242    0.1258200000E+00    0.1000925225E+00   -0.1945853658E+03
      6243    0.1039200000E+00    0.9566305510E-01   -0.1825929030E+03
      6244    0.1329200000E+00    0.1013874747E+00   -0.1980913552E+03
      6245    0.9893000000E-01    0.8897349101E-01   -0.1644813917E+03
      6246    0.1408200000E+00    0.1018555239E+00   -0.1993585646E+03
      6247    0.9836000000E-01    0.9059635475E-01   -0.1688751780E+03
      6248    0.1403200000E+00    0.1019080233E+00   -0.1995007031E+03
      6249    0.1080100000E+00    0.9749209292E-01   -0.1875448907E+03
      6250    0.1325400000E+00    0.1014557958E+00   -0.1982763298E+03
      6251    0.9896000000E-01    0.9304858147E-01   -0.1755144046E+03
      6252    0.1022400000E+00    0.5488000941E-01   -0.7217575440E+02
      6253    0.1017900000E+00    0.7554915658E-01   -0.1281359765E+03
      6254    0.1398400000E+00    0.1019694651E+00   -0.1996670523E+03
      6255    0.1190300000E+00    0.9941693559E-01   -0.1927562631E+03
      6256    0.1255300000E+00    0.1004471977E+00   -0.1955456234E+03
      6257    0.1007800000E+00    0.9447722947E-01   -0.1793823658E+03
      6258    0.1394200000E+00    0.1020536285E+00   -0.1998949186E+03
      6259    0.1130600000E+00    0.9856639059E-01   -0.1904534740E+03
      6260    0.1322200000E+00    0.1015832907E+00   -0.1986215130E+03
      6261    0.1037900000E+00    0.9633622159E-01   -0.1844154526E+03
      6262    0.1390400000E+00    0.1021316663E+00   -0.2001062004E+03
      6263    0.1252900000E+00    0.1008688333E+00   -0.1966871713E+03
      6264    0.1018000000E+00    0.7611762543E-01   -0.1296750648E+03
      6265    0.1066400000E+00    0.8410831689E-01   -0.1513092844E+03
      6266    0.1477800000E+00    0.1021850521E+00   -0.2002507384E+03
      6267    0.1040300000E+00    0.8505701918E-01   -0.1538778273E+03
      6268    0.1188400000E+00    0.9982514711E-01   -0.1938614663E+03
      6269    0.1319400000E+00    0.1016748323E+00   -0.1988693553E+03
      6270    0.1472800000E+00    0.1022103470E+00   -0.2003192227E+03
      6271    0.1014000000E+00    0.8669887236E-01   -0.1583230261E+03
      6272    0.1468200000E+00    0.1022392617E+00   -0.2003975072E+03
      6273    0.1078600000E+00    0.9760641715E-01   -0.1878544153E+03
      6274    0.1387100000E+00    0.1021448898E+00   -0.2001420021E+03
      6275    0.1011000000E+00    0.7161716287E-01   -0.1174903877E+03
      6276    0.9907000000E-01    0.8872097121E-01   -0.1637977126E+03
      6277    0.1463600000E+00    0.1022796566E+00   -0.2005068734E+03
      6278    0.9894000000E-01    0.8981900924E-01   -0.1667705712E+03
      6279    0.1459500000E+00    0.1023421689E+00   -0.2006761209E+03
      6280    0.9833000000E-01    0.9131897700E-01   -0.1708316255E+03
      6281    0.1455600000E+00    0.1024422004E+00   -0.2009469490E+03
      6282    0.1129100000E+00    0.9839234536E-01   -0.1899822591E+03
      6283    0.1384300000E+00    0.1021239680E+00   -0.2000853576E+03
      6284    0.1251000000E+00    0.1010185353E+00   -0.1970924786E+03
      6285    0.1317200000E+00    0.1015977884E+00   -0.1986607646E+03
      6286    0.1031300000E+00    0.8312177716E-01   -0.1486382994E+03
      6287    0.9892000000E-01    0.9312443088E-01   -0.1757197614E+03
      6288    0.1451900000E+00    0.1025809733E+00   -0.2013226664E+03
      6289    0.1007000000E+00    0.9459927236E-01   -0.1797127881E+03
      6290    0.1448700000E+00    0.1027281571E+00   -0.2017211560E+03
      6291    0.1186900000E+00    0.9961477097E-01   -0.1932918881E+03
      6292    0.1381800000E+00    0.1021265142E+00   -0.2000922514E+03
      6293    0.1037000000E+00    0.9628357856E-01   -0.1842729254E+03
      6294    0.1445700000E+00    0.1028476008E+00   -0.2020445413E+03
      6295    0.1315500000E+00    0.1015141882E+00   -0.1984344229E+03
      6296    0.1077800000E+00    0.9739578261E-01   -0.1872841375E+03
      6297    0.1042500000E+00    0.5323689532E-01   -0.6772714176E+02
      6298    0.1443100000E+00    0.1029173886E+00   -0.2022334866E+03
      6299    0.1249700000E+00    0.1009789683E+00   -0.1969853539E+03
      6300    0.1379800000E+00    0.1021639054E+00   -0.2001934854E+03
      6301    0.1128200000E+00    0.9833928370E-01   -0.1898385985E+03
      6302    0.1440900000E+00    0.1029262415E+00   -0.2022574551E+03
      6303    0.1314200000E+00    0.1016875940E+00   -0.1989039066E+03
      6304    0.1378200000E+00    0.1022789910E+00   -0.2005050712E+03
      6305    0.1067300000E+00    0.8527654482E-01   -0.1544721771E+03
      6306    0.1186100000E+00    0.9970738238E-01   -0.1935426268E+03
      6307    0.1438900000E+00    0.1028928399E+00   -0.2021670227E+03
      6308    0.1027200000E+00    0.8288180086E-01   -0.1479885809E+03
      6309    0.1509000000E+00    0.1028479495E+00   -0.2020454853E+03
      6310    0.1041300000E+00    0.8554696655E-01   -0.1552043244E+03
      6311    0.1506300000E+00    0.1028773380E+00   -0.2021250525E+03
      6312    0.1014800000E+00    0.8662075843E-01   -0.1581115383E+03
      6313    0.1503800000E+00    0.1029111351E+00   -0.2022165558E+03
      6314    0.9910000000E-01    0.8948408665E-01   -0.1658637925E+03
      6315    0.1501300000E+00    0.1029470099E+00   -0.2023136841E+03
      6316    0.9896000000E-01    0.9051774372E-01   -0.1686623443E+03
      6317    0.1499000000E+00    0.1029818970E+00   -0.2024081384E+03
      6318    0.9832000000E-01    0.9222322695E-01   -0.1732798169E+03
      6319    0.1025100000E+00    0.6124240195E-01   -0.8940147235E+02
      6320    0.1496800000E+00    0.1030121432E+00   -0.2024900278E+03
      6321    0.1248900000E+00    0.1009855395E+00   -0.1970031448E+03
      6322    0.1437400000E+00    0.1028515289E+00   -0.2020551762E+03
      6323    0.9889000000E-01    0.9382354077E-01   -0.1776125509E+03
      6324    0.1494800000E+00    0.1030333447E+00   -0.2025474293E+03
      6325    0.1377200000E+00    0.1024351687E+00   -0.2009279111E+03
      6326    0.1006500000E+00    0.9504331162E-01   -0.1809149923E+03
      6327    0.1492900000E+00    0.1030411794E+00   -0.2025686414E+03
      6328    0.1036500000E+00    0.9627847733E-01   -0.1842591142E+03
      6329    0.1491200000E+00    0.1030320804E+00   -0.2025440064E+03
      6330    0.1014100000E+00    0.7856854780E-01   -0.1363107600E+03
      6331    0.1313500000E+00    0.1018938349E+00   -0.1994622891E+03
      6332    0.1436100000E+00    0.1028152036E+00   -0.2019568281E+03
      6333    0.1077300000E+00    0.9746015881E-01   -0.1874584314E+03
      6334    0.1489600000E+00    0.1030052319E+00   -0.2024713159E+03
      6335    0.1127800000E+00    0.9849737752E-01   -0.1902666261E+03
      6336    0.1488300000E+00    0.1029634636E+00   -0.2023582314E+03
      6337    0.1376500000E+00    0.1025635120E+00   -0.2012753914E+03
      6338    0.1435100000E+00    0.1027813891E+00   -0.2018652777E+03
      6339    0.1185800000E+00    0.9962567627E-01   -0.1933214134E+03
      6340    0.1487100000E+00    0.1029124516E+00   -0.2022201201E+03
      6341    0.1014600000E+00    0.7169224764E-01   -0.1176936743E+03
      6342    0.1248600000E+00    0.1006945995E+00   -0.1962154457E+03
      6343    0.1486200000E+00    0.1028580146E+00   -0.2020727357E+03
      6344    0.1434600000E+00    0.1027444683E+00   -0.2017653174E+03
      6345    0.1313200000E+00    0.1017151203E+00   -0.1989784321E+03
      6346    0.1485300000E+00    0.1028053651E+00   -0.2019301910E+03
      6347    0.1376200000E+00    0.1026490127E+00   -0.2015068784E+03
      6348    0.1484900000E+00    0.1027583051E+00   -0.2018027796E+03
      6349    0.1434300000E+00    0.1026972969E+00   -0.2016376044E+03
      6350    0.1484500000E+00    0.1027202689E+00   -0.2016997992E+03
      6351    0.1484300000E+00    0.1026944978E+00   -0.2016300260E+03
      6352    0.1022500000E+00    0.8235161108E-01   -0.1465531304E+03
      6353    0.1067400000E+00    0.8509814094E-01   -0.1539891615E+03
      6354    0.1041300000E+00    0.8524271644E-01   -0.1543805892E+03
      6355    0.1014800000E+00    0.8728183543E-01   -0.1599013565E+03
      6356    0.9910000000E-01    0.8990327095E-01   -0.1669987037E+03
      6357    0.9895000000E-01    0.9077316453E-01   -0.1693538777E+03
      6358    0.9831000000E-01    0.9257243964E-01   -0.1742252850E+03
      6359    0.9887000000E-01    0.9428640166E-01   -0.1788657133E+03
      6360    0.1006500000E+00    0.9500492034E-01   -0.1808110507E+03
      6361    0.1036500000E+00    0.9593742775E-01   -0.1833357471E+03
      6362    0.1077400000E+00    0.9694660553E-01   -0.1860680230E+03
      6363    0.1030700000E+00    0.4610467265E-01   -0.4841716435E+02
      6364    0.1009400000E+00    0.6797323734E-01   -0.1076247227E+03
      6365    0.1128000000E+00    0.9822326882E-01   -0.1895244966E+03
      6366    0.1186000000E+00    0.9922645316E-01   -0.1922405457E+03
      6367    0.1248800000E+00    0.1004186039E+00   -0.1954682076E+03
      6368    0.1313400000E+00    0.1014972565E+00   -0.1983885817E+03
      6369    0.1376400000E+00    0.1026420342E+00   -0.2014879844E+03
      6370    0.1434500000E+00    0.1026622374E+00   -0.2015426831E+03
      6371    0.1484400000E+00    0.1026832007E+00   -0.2015994398E+03
      6372    0.1523000000E+00    0.1025461537E+00   -0.2012283949E+03
      6373    0.1009700000E+00    0.7992444472E-01   -0.1399817529E+03
      6374    0.1046900000E+00    0.8542181972E-01   -0.1548654984E+03
      6375    0.1045200000E+00    0.6094148503E-01   -0.8858676154E+02
      6376    0.1017400000E+00    0.8246411104E-01   -0.1468577159E+03
      6377    0.1011700000E+00    0.7621841319E-01   -0.1299479404E+03
      6378    0.1041500000E+00    0.8535477908E-01   -0.1546839907E+03
      6379    0.1025300000E+00    0.6594717860E-01   -0.1021393151E+03
      6380    0.1035900000E+00    0.8595123493E-01   -0.1562988518E+03
      6381    0.1007800000E+00    0.7276164251E-01   -0.1205889836E+03
      6382    0.1024300000E+00    0.5288226837E-01   -0.6676701492E+02
      6383    0.1012200000E+00    0.8283318645E-01   -0.1478569609E+03
      6384    0.1005300000E+00    0.7999788675E-01   -0.1401805919E+03
      6385    0.1029900000E+00    0.8655037232E-01   -0.1579209730E+03
      6386    0.1008700000E+00    0.7927866611E-01   -0.1382333540E+03
      6387    0.1071700000E+00    0.8817184445E-01   -0.1623109916E+03
      6388    0.1045700000E+00    0.6323367019E-01   -0.9479268720E+02
      6389    0.1065400000E+00    0.8828007327E-01   -0.1626040133E+03
      6390    0.1025600000E+00    0.7211238610E-01   -0.1188311688E+03
      6391    0.1007000000E+00    0.8441099064E-01   -0.1521287517E+03
      6392    0.1023900000E+00    0.8703855965E-01   -0.1592427049E+03
      6393    0.1017000000E+00    0.5994889838E-01   -0.8589940493E+02
      6394    0.1001200000E+00    0.8163353381E-01   -0.1446089881E+03
      6395    0.1058800000E+00    0.8881495374E-01   -0.1640521635E+03
      6396    0.1006300000E+00    0.7282406212E-01   -0.1207579802E+03
      6397    0.1052200000E+00    0.8896120252E-01   -0.1644481215E+03
      6398    0.9910000000E-01    0.8041342136E-01   -0.1413056218E+03
      6399    0.1018100000E+00    0.8798059034E-01   -0.1617931849E+03
      6400    0.1002100000E+00    0.8516015350E-01   -0.1541570560E+03
      6401    0.1106200000E+00    0.9070219891E-01   -0.1691617434E+03
      6402    0.1048400000E+00    0.6657517886E-01   -0.1038395804E+03
      6403    0.1098900000E+00    0.9099937245E-01   -0.1699663193E+03
      6404    0.1033900000E+00    0.4528734576E-01   -0.4620431088E+02
      6405    0.1026400000E+00    0.6882851672E-01   -0.1099403298E+03
      6406    0.1045700000E+00    0.8975731902E-01   -0.1666035494E+03
      6407    0.9975000000E-01    0.8270346720E-01   -0.1475057554E+03
      6408    0.1091700000E+00    0.9148206911E-01   -0.1712731856E+03
      6409    0.1005400000E+00    0.7743747828E-01   -0.1332484710E+03
      6410    0.1012600000E+00    0.8777217129E-01   -0.1612289054E+03
      6411    0.1084600000E+00    0.9153210077E-01   -0.1714086427E+03
      6412    0.9887000000E-01    0.8033614217E-01   -0.1410963940E+03
      6413    0.9976000000E-01    0.8584473088E-01   -0.1560104998E+03
      6414    0.1039300000E+00    0.9010684359E-01   -0.1675498619E+03
      6415    0.1017100000E+00    0.6087517943E-01   -0.8840724392E+02
      6416    0.9945000000E-01    0.8337647689E-01   -0.1493278805E+03
      6417    0.1077700000E+00    0.9202816579E-01   -0.1727517029E+03
      6418    0.1149800000E+00    0.9295296433E-01   -0.1752555281E+03
      6419    0.1051300000E+00    0.7599522223E-01   -0.1293436670E+03
      6420    0.1141800000E+00    0.9306339505E-01   -0.1755545113E+03
      6421    0.1027500000E+00    0.7423801857E-01   -0.1245861651E+03
      6422    0.1007600000E+00    0.8860201863E-01   -0.1634756571E+03
      6423    0.1033500000E+00    0.9031611591E-01   -0.1681164516E+03
      6424    0.1005100000E+00    0.7998067555E-01   -0.1401339938E+03
      6425    0.1134000000E+00    0.9350783624E-01   -0.1767578037E+03
      6426    0.1025800000E+00    0.5287176405E-01   -0.6673857523E+02
      6427    0.9936000000E-01    0.8709692309E-01   -0.1594007197E+03
      6428    0.1071100000E+00    0.9230290753E-01   -0.1734955463E+03
      6429    0.9870000000E-01    0.8197803620E-01   -0.1455417034E+03
      6430    0.1126600000E+00    0.9389795964E-01   -0.1778140346E+03
      6431    0.1028200000E+00    0.9043779754E-01   -0.1684458958E+03
      6432    0.9920000000E-01    0.8534215108E-01   -0.1546498013E+03
      6433    0.1119500000E+00    0.9425208739E-01   -0.1787728099E+03
      6434    0.1003100000E+00    0.8899568115E-01   -0.1645414699E+03
      6435    0.1065100000E+00    0.9251244490E-01   -0.1740628536E+03
      6436    0.1201300000E+00    0.9460901411E-01   -0.1797391632E+03
      6437    0.1023900000E+00    0.7479604352E-01   -0.1260969773E+03
      6438    0.1054500000E+00    0.7254715538E-01   -0.1200082752E+03
      6439    0.1029700000E+00    0.8081949938E-01   -0.1424050487E+03
      6440    0.1192800000E+00    0.9471420846E-01   -0.1800239693E+03
      6441    0.9904000000E-01    0.8761026374E-01   -0.1607905524E+03
      6442    0.1112800000E+00    0.9433161746E-01   -0.1789881318E+03
      6443    0.1005400000E+00    0.8057278214E-01   -0.1417370796E+03
      6444    0.1184600000E+00    0.9501056105E-01   -0.1808263225E+03
      6445    0.1023500000E+00    0.9120859872E-01   -0.1705327843E+03
      6446    0.1059500000E+00    0.9281709141E-01   -0.1748876620E+03
      6447    0.9866000000E-01    0.8415503078E-01   -0.1514357589E+03
      6448   -0.1116600000E+00   -0.1665339451E+00    0.5272865248E+03
      6449   -0.1095900000E+00   -0.1371675348E+00    0.4477790912E+03
      6450   -0.7320000000E-01   -0.1278845319E-02    0.7987028589E+02
      6451   -0.8034000000E-01   -0.5709007572E-02    0.9186463000E+02
      6452   -0.7734000000E-01   -0.1844387393E-02    0.8140145018E+02
      6453   -0.7989000000E-01   -0.8483938294E-02    0.9937755437E+02
      6454   -0.7324000000E-01   -0.9676557486E-03    0.7902776262E+02
      6455   -0.7890000000E-01   -0.2222724052E-02    0.8242576934E+02
      6456   -0.8042000000E-01   -0.2260933628E-01    0.1376210485E+03
      6457   -0.6437000000E-01    0.7595379553E-03    0.7435151050E+02
      6458   -0.7880000000E-01   -0.7257251417E-02    0.9605638831E+02
      6459   -0.7303000000E-01   -0.2764542725E-03    0.7715638458E+02
      6460   -0.9771000000E-01   -0.8396325782E-01    0.3037323567E+03
      6461   -0.7957000000E-01   -0.3094136695E-02    0.8478505609E+02
      6462   -0.7665000000E-01   -0.9304607096E-03    0.7892705974E+02
      6463   -0.7791000000E-01   -0.1623601800E-01    0.1203657499E+03
      6464   -0.6538000000E-01    0.6966897143E-03    0.7452166757E+02
      6465   -0.7703000000E-01   -0.1345467513E-01    0.1128354651E+03
      6466   -0.6606000000E-01    0.7640010218E-03    0.7433942707E+02
      6467   -0.7895000000E-01   -0.3733846750E-02    0.8651702483E+02
      6468   -0.7737000000E-01   -0.1197904682E-01    0.1088403081E+03
      6469   -0.7257000000E-01    0.1171741337E-03    0.7609066412E+02
      6470   -0.6645000000E-01    0.8891479415E-03    0.7400060083E+02
      6471   -0.9239000000E-01   -0.6244786342E-01    0.2454809814E+03
      6472   -0.7780000000E-01   -0.9475241789E-03    0.7897325785E+02
      6473   -0.7574000000E-01   -0.3458262480E-03    0.7734420419E+02
      6474   -0.7808000000E-01   -0.8834686320E-02    0.1003271793E+03
      6475   -0.6653000000E-01    0.1230604163E-02    0.7307613279E+02
      6476   -0.7827000000E-01   -0.1772778186E-02    0.8120757343E+02
      6477   -0.7189000000E-01    0.7497841030E-03    0.7437791835E+02
      6478   -0.7720000000E-01   -0.3970586522E-02    0.8715798065E+02
      6479   -0.6636000000E-01    0.1665214087E-02    0.7189945783E+02
      6480   -0.7752000000E-01   -0.1906984541E-01    0.1280381328E+03
      6481   -0.5525000000E-01    0.3412283960E-02    0.6716939242E+02
      6482   -0.1022500000E+00   -0.1032325331E+00    0.3559025268E+03
      6483   -0.7542000000E-01   -0.1664845346E-01    0.1214823891E+03
      6484   -0.5633000000E-01    0.3378778770E-02    0.6726010530E+02
      6485   -0.7466000000E-01    0.9261345613E-03    0.7390046223E+02
      6486   -0.7748000000E-01   -0.1718376768E-02    0.8106028552E+02
      6487   -0.6594000000E-01    0.2346494682E-02    0.7005493986E+02
      6488   -0.7479000000E-01   -0.1043409600E-01    0.1046574654E+03
      6489   -0.5710000000E-01    0.3323276797E-02    0.6741037288E+02
      6490   -0.7658000000E-01    0.3376424234E-03    0.7549376216E+02
      6491   -0.7099000000E-01    0.1620279078E-02    0.7202111612E+02
      6492   -0.7530000000E-01   -0.6682202194E-02    0.9449948410E+02
      6493   -0.9313000000E-01   -0.6239990875E-01    0.2453511476E+03
      6494   -0.5756000000E-01    0.3608870050E-02    0.6663714979E+02
      6495   -0.7694000000E-01   -0.8506690505E-03    0.7871102959E+02
      6496   -0.7641000000E-01   -0.4486395648E-02    0.8855449658E+02
      6497   -0.6530000000E-01    0.3123654438E-02    0.6795083599E+02
      6498   -0.5774000000E-01    0.4040809669E-02    0.6546770449E+02
      6499   -0.7344000000E-01    0.1894603849E-02    0.7127840163E+02
      6500   -0.6994000000E-01    0.2590985626E-02    0.6939299830E+02
      6501   -0.7558000000E-01   -0.3055716777E-02    0.8468103694E+02
      6502   -0.5766000000E-01    0.4355208913E-02    0.6461649126E+02
      6503   -0.7525000000E-01    0.1324692547E-02    0.7282139529E+02
      6504   -0.9665000000E-01   -0.6874041892E-01    0.2625176206E+03
      6505   -0.6449000000E-01    0.3774794058E-02    0.6618792253E+02
      6506   -0.7601000000E-01   -0.1816315954E-02    0.8132544879E+02
      6507   -0.5735000000E-01    0.4838880155E-02    0.6330698633E+02
      6508   -0.7499000000E-01   -0.1200307609E-01    0.1089053656E+03
      6509   -0.4401000000E-01    0.6381563371E-02    0.5913028302E+02
      6510   -0.7331000000E-01   -0.8005051283E-02    0.9808100240E+02
      6511   -0.4517000000E-01    0.6448598350E-02    0.5894879066E+02
      6512   -0.7288000000E-01   -0.9045083257E-02    0.1008968138E+03
      6513   -0.4602000000E-01    0.6566657686E-02    0.5862915354E+02
      6514   -0.6876000000E-01    0.3747900779E-02    0.6626073414E+02
      6515   -0.8871000000E-01   -0.4243063304E-01    0.1912857769E+03
      6516   -0.7552000000E-01    0.2848234252E-03    0.7563676578E+02
      6517   -0.5683000000E-01    0.5545347874E-02    0.6139427604E+02
      6518   -0.7358000000E-01   -0.7186553064E-02    0.9586497763E+02
      6519   -0.7217000000E-01    0.2900082017E-02    0.6855614216E+02
      6520   -0.6350000000E-01    0.4975339735E-02    0.6293753188E+02
      6521   -0.4659000000E-01    0.6765884441E-02    0.5808976150E+02
      6522   -0.7485000000E-01   -0.3933834844E-02    0.8705847814E+02
      6523   -0.4691000000E-01    0.7122163123E-02    0.5712516272E+02
      6524   -0.7391000000E-01    0.2079614036E-02    0.7077749992E+02
      6525   -0.5614000000E-01    0.6416733680E-02    0.5903506195E+02
      6526   -0.1073400000E+00   -0.1278171305E+00    0.4224635475E+03
      6527   -0.7415000000E-01   -0.1896347162E-02    0.8154212750E+02
      6528   -0.4700000000E-01    0.7652027723E-02    0.5569059261E+02
      6529   -0.6752000000E-01    0.5011325811E-02    0.6284010218E+02
      6530   -0.6242000000E-01    0.6058109651E-02    0.6000601059E+02
      6531   -0.7468000000E-01   -0.8578541694E-03    0.7873048278E+02
      6532   -0.4686000000E-01    0.8281870653E-02    0.5398533840E+02
      6533   -0.7087000000E-01    0.3902742098E-02    0.6584151246E+02
      6534   -0.5531000000E-01    0.7453012900E-02    0.5622941086E+02
      6535   -0.7422000000E-01    0.9318281242E-03    0.7388504732E+02
      6536   -0.4656000000E-01    0.8949596821E-02    0.5217751806E+02
      6537   -0.8891000000E-01   -0.4046869424E-01    0.1859739694E+03
      6538   -0.7305000000E-01   -0.9756934023E-02    0.1028240983E+03
      6539   -0.3126000000E-01    0.1087590514E-01    0.4696217752E+02
      6540   -0.7155000000E-01   -0.9500078560E-02    0.1021286807E+03
      6541   -0.3241000000E-01    0.1085744499E-01    0.4701215702E+02
      6542   -0.7139000000E-01   -0.6705106089E-02    0.9456149474E+02
      6543   -0.6128000000E-01    0.7053824035E-02    0.5731018586E+02
      6544   -0.3332000000E-01    0.1090433226E-01    0.4688521313E+02
      6545   -0.7222000000E-01   -0.6121378248E-02    0.9298109380E+02
      6546   -0.3401000000E-01    0.1106123629E-01    0.4646040682E+02
      6547   -0.6628000000E-01    0.5833227441E-02    0.6061486292E+02
      6548   -0.1003600000E+00   -0.8463849738E-01    0.3055605190E+03
      6549   -0.5438000000E-01    0.8398216303E-02    0.5367034096E+02
      6550   -0.7262000000E-01    0.2683564057E-02    0.6914234889E+02
      6551   -0.4608000000E-01    0.9610754348E-02    0.5038748184E+02
      6552   -0.7352000000E-01   -0.2532495686E-02    0.8326445365E+02
      6553   -0.3449000000E-01    0.1129132677E-01    0.4583745347E+02
      6554   -0.7297000000E-01   -0.3114466120E-02    0.8484009654E+02
      6555   -0.3478000000E-01    0.1157544773E-01    0.4506821652E+02
      6556   -0.6964000000E-01    0.4768215550E-02    0.6349830564E+02
      6557   -0.4549000000E-01    0.1039756584E-01    0.4825724660E+02
      6558   -0.7349000000E-01    0.1061001612E-03    0.7612064610E+02
      6559   -0.1045600000E+00   -0.1291464084E+00    0.4260624714E+03
      6560   -0.9238000000E-01   -0.5086145832E-01    0.2141116270E+03
      6561   -0.3489000000E-01    0.1195052730E-01    0.4405271569E+02
      6562   -0.6013000000E-01    0.8100001839E-02    0.5447773507E+02
      6563   -0.5342000000E-01    0.9405874227E-02    0.5094217996E+02
      6564   -0.7309000000E-01    0.1490567412E-02    0.7237230108E+02
      6565   -0.3485000000E-01    0.1243414493E-01    0.4274335589E+02
      6566   -0.6511000000E-01    0.6827649916E-02    0.5792253594E+02
      6567   -0.4482000000E-01    0.1129589947E-01    0.4582507322E+02
      6568   -0.7151000000E-01    0.3284862343E-02    0.6751437724E+02
      6569   -0.3467000000E-01    0.1300848203E-01    0.4118837970E+02
      6570   -0.5245000000E-01    0.1051782225E-01    0.4793166106E+02
      6571   -0.8880000000E-01   -0.4059210301E-01    0.1863080897E+03
      6572   -0.7195000000E-01   -0.1088602426E-01    0.1058810285E+03
      6573   -0.1837000000E-01    0.1551740784E-01    0.3439564441E+02
      6574   -0.7043000000E-01   -0.8026389267E-02    0.9813877345E+02
      6575   -0.5906000000E-01    0.8991510305E-02    0.5206404033E+02
      6576   -0.4410000000E-01    0.1211821166E-01    0.4359872239E+02
      6577   -0.1938000000E-01    0.1547132758E-01    0.3452040340E+02
      6578   -0.7034000000E-01   -0.6654214041E-02    0.9442370820E+02
      6579   -0.2025000000E-01    0.1547543402E-01    0.3450928551E+02
      6580   -0.6854000000E-01    0.5527859245E-02    0.6144162524E+02
      6581   -0.3440000000E-01    0.1357674983E-01    0.3964983573E+02
      6582   -0.9510000000E-01   -0.6026918669E-01    0.2395823716E+03
