     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
       309    0.1527000000E-01    0.7914948290E-01   -0.1077350359E+03   -0.4157830621E+01
       310    0.4247000000E-01    0.3904093727E-01   -0.1261411363E+03   -0.2998001606E+02
       311    0.3712000000E-01    0.4010602002E-01   -0.1239943733E+03   -0.2853502751E+02
       312    0.3876000000E-01    0.4141409740E-01   -0.1255881731E+03   -0.2869766461E+02
       313    0.3814000000E-01    0.3454385196E-01   -0.1238987218E+03   -0.3090325704E+02
       314    0.4211000000E-01    0.4044084809E-01   -0.1261532629E+03   -0.2937849834E+02
       315    0.3736000000E-01    0.4338396727E-01   -0.1253120933E+03   -0.2771699938E+02
       316    0.3867000000E-01    0.1595330109E-01   -0.1136797558E+03   -0.3428524530E+02
       317    0.4942000000E-01    0.4084576242E-01   -0.1266594191E+03   -0.2943470282E+02
       318    0.3704000000E-01    0.3582702325E-01   -0.1234332476E+03   -0.3013364490E+02
       319    0.4191000000E-01    0.4225385064E-01   -0.1263011895E+03   -0.2866003341E+02
       320   -0.2523500000E+00   -0.7230513792E-01    0.3513733193E+02   -0.4407341339E+01
       321    0.2564000000E-01    0.6732964822E-01   -0.1111504798E+03   -0.1084761143E+02
       322   -0.2570800000E+00   -0.1512662552E+00    0.1086834720E+03   -0.4968176788E+01
       323    0.3708000000E-01    0.4254869563E-01   -0.1248419813E+03   -0.2786392582E+02
       324   -0.2039100000E+00   -0.1930167645E+00    0.8645978134E+02   -0.3325067468E+02
       325   -0.2146300000E+00   -0.1654411129E+00    0.8044488353E+02   -0.2404703508E+02
       326   -0.2082600000E+00   -0.1859175633E+00    0.8327015277E+02   -0.3163280562E+02
       327   -0.2166000000E+00   -0.1277393760E+00    0.8246960720E+02   -0.6770454992E+01
       328   -0.2035800000E+00   -0.1912774274E+00    0.8653887363E+02   -0.3246019092E+02
       329   -0.2102800000E+00   -0.1786193495E+00    0.8146231065E+02   -0.2929584214E+02
       330   -0.2321300000E+00   -0.9914173345E-01    0.6284417773E+02   -0.3356606706E+01
       331   -0.1941800000E+00   -0.1885559704E+00    0.8686673832E+02   -0.3112988498E+02
       332   -0.2147100000E+00   -0.1576049891E+00    0.8964574058E+02   -0.1643534531E+02
       333   -0.2029000000E+00   -0.1861097074E+00    0.8532464486E+02   -0.3077526901E+02
       334   -0.2382600000E+00   -0.1369902679E+00    0.9960231509E+02   -0.2936135827E+01
       335    0.3892000000E-01    0.4345118294E-01   -0.1258124347E+03   -0.2791698393E+02
       336   -0.2121000000E+00   -0.1637133016E+00    0.7913087605E+02   -0.2389952302E+02
       337   -0.2070300000E+00   -0.1812133503E+00    0.8258583835E+02   -0.2990620785E+02
       338   -0.2254800000E+00   -0.1186767687E+00    0.6932901258E+02   -0.8858225344E+01
       339   -0.1950100000E+00   -0.1885580291E+00    0.8705641593E+02   -0.3104391439E+02
       340   -0.2209100000E+00   -0.1173533553E+00    0.6534812503E+02   -0.1010738486E+02
       341   -0.1954300000E+00   -0.1882473029E+00    0.8683019631E+02   -0.3101276589E+02
       342   -0.2128600000E+00   -0.1437526573E+00    0.7686683199E+02   -0.1628041724E+02
       343   -0.2165500000E+00   -0.1063239712E+00    0.7606795235E+02   -0.4153219171E+00
       344   -0.2019100000E+00   -0.1836521494E+00    0.8452654861E+02   -0.3007503953E+02
       345   -0.1954500000E+00   -0.1886804383E+00    0.8652539273E+02   -0.3134018056E+02
       346   -0.2314500000E+00   -0.1231817800E+00    0.9191557825E+02   -0.4682476949E+00
       347    0.4061000000E-01    0.1931176872E-01   -0.1190313537E+03   -0.3527962415E+02
       348   -0.2086300000E+00   -0.1681152976E+00    0.8048087696E+02   -0.2519021164E+02
       349   -0.2055300000E+00   -0.1783865777E+00    0.8222795383E+02   -0.2884427248E+02
       350   -0.2143100000E+00   -0.1073187163E+00    0.7644118454E+02   -0.6757703487E+00
       351   -0.1951100000E+00   -0.1865851269E+00    0.8571881719E+02   -0.3080092240E+02
       352   -0.2102800000E+00   -0.1511767335E+00    0.7931227266E+02   -0.1837997106E+02
       353   -0.2006200000E+00   -0.1811509442E+00    0.8333389919E+02   -0.2953656912E+02
       354   -0.2127900000E+00   -0.1161202082E+00    0.7499297247E+02   -0.5155748408E+01
       355   -0.1944100000E+00   -0.1841821079E+00    0.8465013366E+02   -0.3024825988E+02
       356   -0.2289500000E+00   -0.2676742768E+00    0.6573397752E+02   -0.7511732861E+02
       357   -0.1827200000E+00   -0.1825315280E+00    0.8356800312E+02   -0.3002805057E+02
       358   -0.2472800000E+00   -0.1474363732E+00    0.1037366318E+03   -0.5572767045E+01
       359    0.4843000000E-01    0.4128701453E-01   -0.1266830018E+03   -0.2925415366E+02
       360   -0.2229600000E+00   -0.1930372580E+00    0.6437614641E+02   -0.4337281842E+02
       361   -0.1836400000E+00   -0.1837948710E+00    0.8378926521E+02   -0.3047457157E+02
       362   -0.2038000000E+00   -0.1668435082E+00    0.7991414545E+02   -0.2489823645E+02
       363   -0.2109600000E+00   -0.1216259431E+00    0.7188953831E+02   -0.8964535102E+01
       364   -0.1934000000E+00   -0.1807605245E+00    0.8301031804E+02   -0.2951544849E+02
       365   -0.2187800000E+00   -0.1282257264E+00    0.7346491516E+02   -0.1110508236E+02
       366   -0.1841300000E+00   -0.1850260312E+00    0.8369480784E+02   -0.3105172100E+02
       367   -0.2068100000E+00   -0.1554010352E+00    0.7909456767E+02   -0.2031153745E+02
       368   -0.1990700000E+00   -0.1770769247E+00    0.8155601868E+02   -0.2858405603E+02
       369   -0.2142300000E+00   -0.1141292737E+00    0.7260823405E+02   -0.5384476959E+01
       370   -0.2316800000E+00   -0.1300776104E+00    0.9645079980E+02   -0.1381707327E+01
       371    0.4087000000E-01    0.2287812164E-01   -0.1208532557E+03   -0.3456742037E+02
       372   -0.1842200000E+00   -0.1836774052E+00    0.8295394682E+02   -0.3080616869E+02
       373   -0.2083900000E+00   -0.1438363245E+00    0.8010020532E+02   -0.1483596800E+02
       374   -0.2125500000E+00   -0.1322100394E+00    0.8108131703E+02   -0.9344928557E+01
       375   -0.1920900000E+00   -0.1776916326E+00    0.8130263610E+02   -0.2896666124E+02
       376   -0.1839400000E+00   -0.1802366935E+00    0.8176095077E+02   -0.2986044014E+02
       377   -0.2019100000E+00   -0.1563030501E+00    0.7801913813E+02   -0.2119519177E+02
       378   -0.1972900000E+00   -0.1675058068E+00    0.7926632666E+02   -0.2548211242E+02
       379   -0.2109100000E+00   -0.1181835327E+00    0.7869203503E+02   -0.4356513718E+01
       380   -0.1833000000E+00   -0.1784555256E+00    0.8066290591E+02   -0.2959088939E+02
       381   -0.2048800000E+00   -0.1440740222E+00    0.7732421896E+02   -0.1621031557E+02
       382   -0.2379700000E+00   -0.1337325241E+00    0.9422380541E+02   -0.3986517888E+01
       383    0.4766000000E-01    0.4198939053E-01   -0.1266874979E+03   -0.2895162741E+02
       384   -0.1905300000E+00   -0.1745460004E+00    0.7956894981E+02   -0.2839650432E+02
       385   -0.2089900000E+00   -0.1355677322E+00    0.8606788966E+02   -0.8517377945E+01
       386   -0.1823600000E+00   -0.1760260360E+00    0.7923243598E+02   -0.2919242892E+02
       387   -0.2263400000E+00   -0.2604419099E+00    0.6052832697E+02   -0.7436495465E+02
       388   -0.1680000000E+00   -0.1789162644E+00    0.7659720984E+02   -0.3165258452E+02
       389   -0.2206800000E+00   -0.1522889853E+00    0.6690354587E+02   -0.2454490684E+02
       390   -0.1690200000E+00   -0.1782922143E+00    0.7654016736E+02   -0.3140808804E+02
       391   -0.2167500000E+00   -0.1144596525E+00    0.7220993289E+02   -0.5710148717E+01
       392   -0.1696400000E+00   -0.1764843171E+00    0.7625620872E+02   -0.3075413327E+02
       393   -0.1953600000E+00   -0.1546569301E+00    0.7664296210E+02   -0.2111157534E+02
       394   -0.2258800000E+00   -0.1310025994E+00    0.8335733684E+02   -0.7779013326E+01
       395    0.3619000000E-01    0.3940598749E-01   -0.1244203461E+03   -0.2903367184E+02
       396   -0.2065200000E+00   -0.1311496760E+00    0.7865930654E+02   -0.9994267955E+01
       397   -0.1811200000E+00   -0.1713245637E+00    0.7730161677E+02   -0.2803785970E+02
       398   -0.2124300000E+00   -0.1266977087E+00    0.7796092115E+02   -0.8383500340E+01
       399   -0.1999200000E+00   -0.1448454971E+00    0.7640931055E+02   -0.1696385019E+02
       400   -0.1887700000E+00   -0.1615570262E+00    0.7662960534E+02   -0.2410991779E+02
       401   -0.1698600000E+00   -0.1743142115E+00    0.7576312565E+02   -0.3003887593E+02
       402   -0.2107000000E+00   -0.1089635507E+00    0.7081040367E+02   -0.3967682942E+01
       403   -0.1697300000E+00   -0.1704825494E+00    0.7477199216E+02   -0.2883116832E+02
       404   -0.2029200000E+00   -0.1309714175E+00    0.7607812128E+02   -0.1109902655E+02
       405   -0.1796600000E+00   -0.1620125161E+00    0.7512629276E+02   -0.2499588676E+02
       406   -0.2563600000E+00   -0.1664519316E+00    0.1220170802E+03   -0.5447283454E+01
       407    0.4039000000E-01    0.1885548547E-01   -0.1168349724E+03   -0.3447165292E+02
       408   -0.2090900000E+00   -0.1164507390E+00    0.8349469822E+02   -0.1405696134E+01
       409   -0.1692800000E+00   -0.1642768185E+00    0.7342556114E+02   -0.2675665550E+02
       410   -0.1933400000E+00   -0.1388543848E+00    0.7398778453E+02   -0.1547474920E+02
       411   -0.1868700000E+00   -0.1447712756E+00    0.7375086242E+02   -0.1814910710E+02
       412   -0.2073400000E+00   -0.1207554788E+00    0.8053399220E+02   -0.4628308803E+01
       413   -0.1685300000E+00   -0.1548596221E+00    0.7194480114E+02   -0.2335100747E+02
       414   -0.1979500000E+00   -0.1311400280E+00    0.7455319938E+02   -0.1187048632E+02
       415   -0.1780200000E+00   -0.1447411588E+00    0.7272998964E+02   -0.1860355824E+02
       416   -0.2047400000E+00   -0.1190048992E+00    0.7703897115E+02   -0.5469723972E+01
       417   -0.1675300000E+00   -0.1431122599E+00    0.7046962379E+02   -0.1893232674E+02
       418   -0.2265400000E+00   -0.1372202293E+00    0.8134218179E+02   -0.1139813300E+02
       419    0.4190000000E-01    0.4394818022E-01   -0.1262673977E+03   -0.2790981259E+02
       420   -0.2244900000E+00   -0.3200870273E+00    0.6387308445E+02   -0.9869831097E+02
       421   -0.1500300000E+00   -0.1467873895E+00    0.6404308476E+02   -0.2346909606E+02
       422   -0.2190000000E+00   -0.1771907215E+00    0.6891137609E+02   -0.3442405020E+02
       423   -0.1511700000E+00   -0.1419994794E+00    0.6436556593E+02   -0.2124513843E+02
       424   -0.2151700000E+00   -0.1288591527E+00    0.7121549780E+02   -0.1240989399E+02
       425   -0.1848900000E+00   -0.1264621132E+00    0.7124133332E+02   -0.1135858672E+02
       426   -0.1519400000E+00   -0.1355142185E+00    0.6455812140E+02   -0.1834462472E+02
       427   -0.2110700000E+00   -0.1377739378E+00    0.7797108919E+02   -0.1318204903E+02
       428   -0.1523800000E+00   -0.1269776432E+00    0.6459046272E+02   -0.1462792929E+02
       429   -0.1913300000E+00   -0.1252174429E+00    0.7200567527E+02   -0.1046880326E+02
       430   -0.2464400000E+00   -0.1494780747E+00    0.1037222964E+03   -0.6464715539E+01
       431    0.4707000000E-01    0.4322981811E-01   -0.1268768777E+03   -0.2850044313E+02
       432   -0.1762500000E+00   -0.1234462937E+00    0.7021927853E+02   -0.1051882960E+02
       433   -0.2010700000E+00   -0.1173227852E+00    0.7509937654E+02   -0.5628517735E+01
       434   -0.1663200000E+00   -0.1266125284E+00    0.6890117230E+02   -0.1249549693E+02
       435   -0.2090800000E+00   -0.1079710214E+00    0.7050764204E+02   -0.3675923191E+01
       436   -0.1525100000E+00   -0.1164229833E+00    0.6435485075E+02   -0.1015880167E+02
       437   -0.2075200000E+00   -0.1064138505E+00    0.7589803980E+02   -0.5321099108E+00
       438   -0.1523800000E+00   -0.1036467627E+00    0.6381650408E+02   -0.4864932652E+01
       439   -0.1960700000E+00   -0.1133092687E+00    0.7226846216E+02   -0.5184481340E+01
       440   -0.1649500000E+00   -0.1011399997E+00    0.6672403083E+02   -0.2446366011E+01
       441   -0.2057800000E+00   -0.1106340698E+00    0.7789260795E+02   -0.1448789872E+01
       442   -0.2453300000E+00   -0.7717405061E-01    0.4293339491E+02   -0.2948517780E+01
       443    0.2889000000E-01    0.5911359143E-01   -0.1141376374E+03   -0.1577847968E+02
       444   -0.2314200000E+00   -0.1194409990E+00    0.8691115762E+02   -0.1137845693E+01
       445    0.3782000000E-01    0.4479224385E-01   -0.1256692229E+03   -0.2726984885E+02
       446   -0.1519800000E+00   -0.9108233442E-01    0.6114619571E+02   -0.6392446620E+00
       447   -0.1829500000E+00   -0.1038162033E+00    0.6785220210E+02   -0.3090252395E+01
       448   -0.1744400000E+00   -0.9716539089E-01    0.6545838665E+02   -0.1302382426E+01
       449   -0.2031700000E+00   -0.1077782703E+00    0.7354860539E+02   -0.2199719851E+01
       450   -0.1513700000E+00   -0.8589517001E-01    0.5555287624E+02   -0.9513064231E+00
       451   -0.1894600000E+00   -0.1018463831E+00    0.6820262948E+02   -0.2075561029E+01
       452   -0.1634700000E+00   -0.8598925631E-01    0.5716103581E+02   -0.2556461731E+00
       453   -0.1994200000E+00   -0.1067412951E+00    0.7372246138E+02   -0.1670417879E+01
       454   -0.1505800000E+00   -0.8071772441E-01    0.5105702471E+02   -0.7649945141E+00
       455   -0.1726500000E+00   -0.8475294131E-01    0.5648049247E+02   -0.3117490390E-01
       456   -0.2268700000E+00   -0.1533050465E+00    0.8125455665E+02   -0.1841343980E+02
       457    0.3922000000E-01    0.4523136783E-01   -0.1259373989E+03   -0.2720223468E+02
       458   -0.2231100000E+00   -0.1544728649E+00    0.6086326656E+02   -0.2825810717E+02
       459   -0.1300300000E+00   -0.7424594731E-01    0.4076996256E+02   -0.2669495546E+01
       460   -0.2178800000E+00   -0.1144141018E+00    0.6543845124E+02   -0.8791412899E+01
       461   -0.1811100000E+00   -0.8871799141E-01    0.6024672870E+02   -0.2586085696E-01
       462   -0.1619500000E+00   -0.7948241758E-01    0.5119642590E+02   -0.1654647539E+00
       463   -0.1311700000E+00   -0.7380291603E-01    0.4076086669E+02   -0.2481540573E+01
       464   -0.2142000000E+00   -0.1277159999E+00    0.6946313076E+02   -0.1271666686E+02
       465   -0.1320800000E+00   -0.7301319111E-01    0.4041599877E+02   -0.2297009615E+01
       466   -0.1944000000E+00   -0.9695432924E-01    0.6795464503E+02   -0.6768770741E-01
       467   -0.1496700000E+00   -0.7605549422E-01    0.4703273118E+02   -0.5861545062E+00
       468   -0.2368900000E+00   -0.1343786606E+00    0.9220637642E+02   -0.5190601604E+01
       469    0.3925000000E-01    0.3041099774E-01   -0.1233145765E+03   -0.3242795785E+02
       470   -0.2100700000E+00   -0.1206976859E+00    0.7503992168E+02   -0.7119270465E+01
       471   -0.1327300000E+00   -0.7195103944E-01    0.3985006937E+02   -0.2095576501E+01
       472   -0.2078800000E+00   -0.1056676753E+00    0.6941229696E+02   -0.3178693583E+01
       473   -0.1331700000E+00   -0.7065146681E-01    0.3909672919E+02   -0.1877011068E+01
       474   -0.2062900000E+00   -0.1058347674E+00    0.7301388676E+02   -0.1601795833E+01
       475   -0.1334000000E+00   -0.6909349241E-01    0.3809388864E+02   -0.1660649070E+01
       476   -0.1877900000E+00   -0.8870285173E-01    0.5981132160E+02   -0.2186913266E+00
       477   -0.1486600000E+00   -0.7204320013E-01    0.4355369233E+02   -0.4394584316E+00
       478   -0.1709700000E+00   -0.7929078659E-01    0.5133890870E+02   -0.1711364440E-01
       479   -0.1604700000E+00   -0.7466992243E-01    0.4684246386E+02   -0.7243490108E-01
       480   -0.2223300000E+00   -0.1825916776E+00    0.7588931976E+02   -0.3357060700E+02
       481    0.4667000000E-01    0.4443351302E-01   -0.1268196302E+03   -0.2795224437E+02
       482   -0.2045500000E+00   -0.1016341104E+00    0.7211498668E+02   -0.1918350994E+00
       483   -0.1334600000E+00   -0.6729902611E-01    0.3683283318E+02   -0.1459982569E+01
       484   -0.2019100000E+00   -0.1012480704E+00    0.6928098277E+02   -0.1322268187E+01
       485   -0.1333600000E+00   -0.6540006064E-01    0.3544013207E+02   -0.1274287478E+01
       486   -0.1795000000E+00   -0.8202340954E-01    0.5371370564E+02   -0.1145709016E+00
       487   -0.1476100000E+00   -0.6853948215E-01    0.4048675945E+02   -0.3245813384E+00
       488   -0.1981200000E+00   -0.1001865905E+00    0.7099968508E+02   -0.7487351452E-01
       489   -0.1331200000E+00   -0.6352107391E-01    0.3403836255E+02   -0.1101409069E+01
       490   -0.1590600000E+00   -0.7081034950E-01    0.4334035207E+02   -0.2532650621E-02
       491   -0.1930700000E+00   -0.9291031446E-01    0.6235505931E+02   -0.8783457838E+00
       492   -0.2539500000E+00   -0.1716865427E+00    0.1253911955E+03   -0.6172087096E+01
       493    0.3772000000E-01    0.4246822797E-01   -0.1251566151E+03   -0.2804290796E+02
       494   -0.1327700000E+00   -0.6171359597E-01    0.3267703507E+02   -0.9410198995E+00
