name    target    f1    f2    f3    f4    f5    f6    iz1    iz2    iz3    iz4    iz5    iz6
bridge-10-26    0.03053    -693.14103    -641.55605    -53.78175    78.44611    301.98257    2804.1624    0.01817    0.53736    0.04539    0.10855    0.86219    78.17253
bridge-10-260    0.09319    -733.21653    -667.54233    -63.46725    46.28655    166.71526    2829.19509    0.28697    0.57078    0.00215    2.07E-04    0.04189    195.17271
bridge-10-261    0.05806    -724.07607    -652.32403    -42.93159    55.1689    172.37457    2818.67729    0.05307    0.75135    6.30E-04    0.00975    0.07898    221.27504
bridge-10-262    0.08429    -731.82641    -660.60631    -60.2299    51.60111    166.6473    2826.74714    0.20202    0.81349    0.00157    1.70E-05    0.03857    206.6575
bridge-10-263    0.02565    -708.8574    -657.44525    32.49098    47.79995    194.34629    2807.5734    1.54E-04    0.01858    0.0507    0.00103    0.43727    167.13113
bridge-10-264    0.09288    -733.32026    -667.11464    -63.36042    46.67305    166.72917    2828.87033    0.25768    0.58953    0.00191    2.05E-04    0.04155    195.57547
bridge-10-265    0.07569    -729.77683    -657.77534    -55.83138    54.10723    167.85283    2823.98044    0.09728    0.92656    0.00101    0.00103    0.04359    214.3133
bridge-10-266    0.02751    -709.98513    -654.13824    38.12337    41.96424    191.51332    2812.74961    8.35E-04    0.06618    0.04322    0.00295    0.37491    183.43253
bridge-10-267    0.0926    -733.412    -666.73622    -63.25336    47.02956    166.75712    2828.6477    0.22736    0.6062    0.00166    2.01E-04    0.04126    195.92483
bridge-10-268    0.03105    -713.1828    -652.68699    32.65491    43.95176    187.5923    2811.65542    0.00487    0.14934    6.17E-04    0.0401    0.29694    196.0896
bridge-10-269    0.09235    -733.5179    -666.42067    -63.14845    47.35537    166.79754    2828.54212    0.19636    0.621    0.00141    1.98E-04    0.04101    196.22358
bridge-10-27    0.02581    -684.90237    -643.07259    -25.25898    80.61082    231.93473    2806.4822    0.00984    0.37018    0.02987    0.12696    0.58394    135.94334
bridge-10-270    0.06683    -727.59274    -654.2192    -50.06207    55.21478    169.97389    2823.58357    0.05196    0.88813    5.70E-04    0.00424    0.05673    219.205
bridge-10-271    0.08414    -732.54681    -660.3714    -60.04599    51.83942    166.89379    2827.28667    0.13769    0.83333    0.00103    2.10E-05    0.03881    206.54269
bridge-10-272    0.03607    -714.98121    -651.27579    18.5398    48.60543    183.57573    2816.10942    0.00577    0.25797    3.67E-04    0.03347    0.22403    206.81031
bridge-10-273    0.09213    -733.65954    -666.16129    -63.04809    47.65003    166.84857    2828.55797    0.1653    0.63405    0.00117    1.93E-04    0.04081    196.47464
bridge-10-274    0.04248    -718.42511    -652.50412    -19.54743    52.3428    179.88424    2814.8314    0.00545    0.39464    3.30E-04    0.02554    0.1635    214.59673
bridge-10-275    0.09193    -733.83829    -665.93298    -62.95437    47.91323    166.90847    2828.68963    0.13499    0.6453    9.30E-04    1.89E-04    0.04064    196.68047
bridge-10-276    0.07563    -730.8561    -657.85628    -55.56559    54.2642    168.27747    2822.67766    0.04575    0.93779    4.61E-04    0.00107    0.04419    213.96504
bridge-10-277    0.08404    -732.9142    -660.28894    -59.87584    52.03227    167.13307    2827.82285    0.08322    0.85215    5.92E-04    2.40E-05    0.03906    206.40467
bridge-10-278    0.04979    -721.40709    -650.94114    -33.27043    54.27716    176.17389    2819.55097    0.01037    0.57739    2.47E-04    0.01732    0.11483    219.29168
bridge-10-279    0.09177    -734.03458    -665.70736    -62.86898    48.14491    166.97531    2828.92108    0.10628    0.6547    7.11E-04    1.85E-04    0.04052    196.84317
bridge-10-28    0.02668    -686.66125    -650.78984    -35.77087    82.38292    251.17723    2803.87457    0.01345    0.44303    0.03254    0.12586    0.67144    115.64799
bridge-10-280    0.05809    -725.00328    -652.46521    -42.53225    55.27212    173.06874    2819.75753    0.01586    0.75    1.75E-04    0.00994    0.08009    220.77671
bridge-10-281    0.09163    -734.22229    -665.46932    -62.79352    48.34496    167.04696    2829.22556    0.07997    0.66228    5.15E-04    1.81E-04    0.04043    196.96477
bridge-10-282    0.08398    -732.94118    -660.26341    -59.73176    52.1814    167.35847    2828.35192    0.04165    0.86737    2.69E-04    2.70E-05    0.03929    206.25993
bridge-10-283    0.06685    -728.12556    -653.77191    -49.68772    55.33236    170.5477    2823.73462    0.01585    0.88023    1.41E-04    0.00435    0.05748    218.87625
bridge-10-284    0.09152    -734.38405    -665.22512    -62.72984    48.51339    167.12164    2829.56625    0.05665    0.66816    3.45E-04    1.78E-04    0.04037    197.04723
bridge-10-285    0.07564    -731.18216    -657.94594    -55.33706    54.38176    168.66398    2821.69529    0.01419    0.94512    1.14E-04    0.0011    0.04467    213.67773
bridge-10-286    0.09145    -734.51759    -664.99639    -62.6807    48.6498    167.19725    2829.89554    0.03682    0.67252    2.07E-04    1.76E-04    0.04034    197.09292
bridge-10-287    0.08397    -732.8524    -660.24371    -59.63345    52.28807    167.56339    2828.78581    0.01434    0.87689    7.00E-05    2.80E-05    0.0395    206.12191
bridge-10-288    0.0914    -734.62198    -664.81037    -62.64808    48.75444    167.27214    2830.17534    0.02091    0.6755    1.03E-04    1.74E-04    0.04034    197.10384
bridge-10-289    0.09139    -734.70257    -664.69075    -62.63459    48.82712    167.34478    2830.36665    0.0093    0.67715    3.50E-05    1.73E-04    0.04036    197.08174
bridge-10-29    0.02643    -682.3842    -649.46842    18.31351    77.05215    224.04246    2808.2384    0.00644    0.27043    0.02538    0.12925    0.41137    155.33435
bridge-10-290    0.04239    -699.90871    -654.28371    55.69076    76.17181    228.05034    2803.10417    5.10E-05    0.18432    0.04317    0.00124    0.64367    60.87701
bridge-10-291    0.0373    -701.33099    -655.76102    65.29205    71.5269    231.24554    2803.22199    4.80E-05    0.18932    0.06846    0.00104    0.64382    77.58385
bridge-10-292    0.03258    -703.5922    -659.79954    -21.27366    65.38102    206.88896    2800.08597    1.00E-06    0.11726    0.04175    0.00102    0.62968    96.74725
bridge-10-293    0.02995    -705.0036    -659.34244    26.57059    57.90966    204.89202    2805.04664    3.60E-05    0.06349    0.051    5.73E-04    0.59303    114.02704
bridge-10-294    0.02712    -706.65831    -657.6172    27.89391    51.96619    202.1784    2805.69469    1.75E-04    0.01887    0.05733    2.00E-06    0.54885    133.6668
bridge-10-295    0.02553    -707.78919    -652.46114    38.90164    47.17904    199.55659    2808.88924    3.03E-04    1.23E-04    0.0599    3.30E-04    0.50115    151.63641
bridge-10-296    0.02568    -708.79832    -656.68386    32.23551    41.84853    192.53459    2806.5028    3.18E-04    0.02189    0.05029    5.73E-04    0.43762    167.15311
bridge-10-297    0.02755    -711.32125    -654.62454    35.80123    38.70326    190.35614    2811.85091    2.32E-04    0.07674    0.00419    0.04163    0.37543    183.33495
bridge-10-298    0.0311    -713.65207    -652.937    27.83436    43.98165    187.11299    2811.73483    1.39E-04    0.15262    3.00E-06    0.04078    0.29704    195.93587
bridge-10-299    0.03612    -716.0092    -651.28798    13.77375    48.65315    183.65737    2815.3927    6.60E-05    0.254    7.00E-05    0.03389    0.22426    206.6831
bridge-10-3    0.03035    -695.22748    -627.78331    -99.47586    -31.22975    371.19403    2801.89152    0.02914    0.68071    0.0347    0.09608    1.11023    62.42493
bridge-10-30    0.02894    -690.33421    -621.98974    -35.67493    89.47113    284.15581    2804.73769    0.0199    0.50045    0.03923    0.13132    0.83205    96.79545
bridge-10-300    0.04254    -718.16342    -651.53698    -20.70465    52.43855    180.35955    2814.21198    1.80E-05    0.39777    5.30E-05    0.0258    0.16429    214.40509
bridge-10-301    0.04986    -721.83243    -651.1159    -33.08896    54.3687    176.81388    2819.34954    0    0.58856    1.90E-05    0.01745    0.11578    219.06975
bridge-10-302    0.05816    -725.44733    -652.52994    -42.15767    55.36293    173.69603    2820.00712    4.40E-05    0.75118    3.00E-06    0.01005    0.08082    220.52264
bridge-10-303    0.06691    -728.10669    -653.54584    -49.40169    55.42061    171.04965    2823.93742    2.15E-04    0.87882    0    0.0044    0.05801    218.69227
bridge-10-304    0.07568    -731.21744    -657.95385    -55.20082    54.46092    168.99667    2821.40771    5.96E-04    0.94843    0    0.00111    0.04502    213.48163
bridge-10-305    0.08401    -732.86561    -660.23684    -59.60091    52.3526    167.74229    2828.97745    0.00129    0.88015    0    2.90E-05    0.03966    205.99675
bridge-10-306    0.0914    -734.76427    -664.65361    -62.64252    48.86731    167.41373    2830.44488    0.00228    0.67752    3.00E-06    1.73E-04    0.04041    197.02811
bridge-10-307    0.09739    -736.79552    -670.81533    -64.29919    43.66575    168.06118    2831.60478    0.00337    0.40867    9.00E-06    3.55E-04    0.04662    187.70302
bridge-10-31    0.02553    -684.621    -643.09371    -14.60937    80.94925    232.84671    2808.0177    0.00757    0.33603    0.02968    0.11805    0.58406    136.09092
bridge-10-32    0.02913    -682.10207    -650.1129    26.86292    71.85699    210.8444    2807.656    0.01327    0.10172    0.02527    0.11022    0.28057    174.37013
bridge-10-33    0.03461    -698.89904    -633.54487    -58.31177    71.76568    322.15286    2800.53551    0.00675    0.49018    0.03646    0.10454    0.95223    60.67432
bridge-10-34    0.02591    -683.48382    -650.65463    20.67062    77.49364    221.28716    2807.0926    0.00984    0.25261    0.02506    0.12332    0.41175    155.30272
bridge-10-35    0.02668    -687.86495    -650.25022    -24.74705    84.59651    243.27155    2807.13091    0.004    0.4207    0.03655    0.1134    0.68183    116.42407
bridge-10-36    0.02845    -681.66328    -650.18824    29.5025    72.13481    209.94663    2808.08659    0.01001    0.10294    0.02241    0.10996    0.28693    174.56264
bridge-10-37    0.03115    -695.34182    -652.60367    -28.25697    83.05426    284.74552    2801.21368    0.00447    0.5377    0.061    0.08002    0.86023    77.3901
bridge-10-38    0.02779    -680.643    -649.18915    31.0583    72.88872    208.92096    2807.80705    0.0119    0.09653    0.02103    0.10753    0.29443    174.60933
bridge-10-39    0.02928    -691.45536    -642.8828    -27.18009    86.44824    262.0379    2802.93719    0.01381    0.42178    0.04082    0.11018    0.74072    96.82127
bridge-10-4    0.02979    -692.27818    -622.43269    -84.69575    53.60837    338.50226    2803.54923    0.0234    0.76419    0.03278    0.12839    1.05174    79.32538
bridge-10-40    0.02548    -683.41683    -648.26928    22.27995    78.444    219.32203    2807.89601    0.00851    0.22354    0.02536    0.11475    0.4251    155.09583
bridge-10-41    0.02532    -685.23327    -644.19955    13.37969    82.55952    233.99309    2807.39029    0.00437    0.31632    0.032    0.11325    0.56739    135.362
bridge-10-42    0.02718    -681.97127    -648.58721    31.35589    73.59142    207.23829    2808.39354    0.0147    0.09167    0.0205    0.10346    0.30068    174.56645
bridge-10-43    0.02673    -689.79689    -647.91122    -13.89955    83.24118    234.34258    2806.22959    0.00427    0.37292    0.03778    0.09651    0.69513    116.3526
bridge-10-44    0.0322    -679.56509    -645.03979    33.92582    65.67155    200.9686    2811.63601    0.01624    0.00529    0.01989    0.07982    0.19528    192.59652
bridge-10-45    0.03571    -699.25129    -638.31063    -51.74611    73.19407    292.95428    2803.82514    0.00323    0.42757    0.042    0.09105    0.82746    60.9149
bridge-10-46    0.03138    -680.20197    -645.9961    35.55626    66.11521    200.37486    2810.62689    0.01688    0.00943    0.01666    0.08145    0.20045    192.85137
bridge-10-47    0.03176    -694.69474    -641.12615    -17.2917    83.92704    274.2141    2803.35753    0.00221    0.46127    0.04935    0.0873    0.83638    77.17753
bridge-10-48    0.0251    -684.44766    -648.79356    25.7039    78.02783    216.31101    2806.58148    0.00642    0.17772    0.02622    0.10366    0.43265    154.90573
bridge-10-49    0.02662    -682.39831    -648.71205    31.52401    73.78896    205.69377    2810.49426    0.01627    0.08543    0.02038    0.09758    0.30774    174.4348
bridge-10-5    0.02822    -690.27146    -628.56286    -62.11795    69.85292    307.11884    2803.70792    0.02677    0.74138    0.04184    0.14398    0.88314    97.16337
bridge-10-50    0.02517    -687.95395    -650.25988    18.22969    82.30299    227.10199    2806.32705    0.00593    0.2615    0.0344    0.10278    0.54188    135.01084
bridge-10-51    0.03061    -679.95348    -646.04909    36.24666    66.7461    199.69157    2811.2625    0.0224    0.00965    0.01443    0.08102    0.2083    192.7826
bridge-10-52    0.0297    -693.2249    -659.13804    27.03445    82.96951    254.87411    2804.333    9.20E-05    0.4299    0.05268    0.07825    0.75687    95.18134
bridge-10-53    0.02989    -680.82143    -645.67687    36.29436    67.40413    198.96888    2811.23483    0.023    0.00824    0.01326    0.07863    0.21767    192.61269
bridge-10-54    0.02687    -691.24442    -651.75773    -7.58055    82.03153    232.75933    2807.34362    0.00127    0.31553    0.03806    0.0864    0.67808    116.25072
bridge-10-55    0.02614    -684.28702    -649.27777    32.51687    73.29471    204.82109    2809.90024    0.01499    0.06931    0.02063    0.08973    0.31891    174.11936
bridge-10-56    0.02482    -686.26744    -648.31433    29.13271    77.86719    213.68614    2807.23022    0.00752    0.1465    0.02904    0.09298    0.43489    154.62829
bridge-10-57    0.03663    -679.53587    -647.80202    37.16586    57.25524    191.54392    2810.05173    0.02363    0.03656    0.01246    0.04955    0.13364    208.54395
bridge-10-58    0.03679    -697.69502    -657.22349    -10.63285    78.23896    275.7494    2800.33025    9.00E-06    0.44592    0.06577    0.0563    0.82327    60.05101
bridge-10-59    0.03568    -679.15397    -646.757    38.17241    58.23813    191.00687    2809.26113    0.03146    0.02948    0.00912    0.05273    0.13789    208.79803
